session_name,Legislator,District,Role,Party,Residence,Gender,Desk Number,Profession,Notes,session_year,regular
1937 Session,"Deich, Frank",5,NA,R,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Esson, A. M.",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Friede, George W.",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Higgs, Archie K.",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Hogan, Russell",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Leach, Charles H.",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Norton, Delbert A.",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Roth, Paul E.",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Wagner, Jack",5,NA,D,"Portland, Multnomah",Male,NA,NA,NA,1937,TRUE
1937 Session,"Alber, N. Ray",6,NA,D,"Portland, Clackamas",Male,NA,NA,NA,1937,TRUE
1937 Session,"Bevans, Daisy B.",7,NA,D,"Milwaukie, Clackamas",Female,NA,NA,NA,1937,TRUE
1937 Session,"Eckersley, James W.",7,NA,D,"Oswego, Clackamas",Male,NA,NA,NA,1937,TRUE
1937 Session,"Jeannet, Fred D.",7,NA,D,"Oswego, Clackamas",Male,NA,NA,NA,1937,TRUE
1937 Session,"Bennett, R. H. C.",8,NA,R,"Newberg, Yamhill",Male,NA,NA,NA,1937,TRUE
1937 Session,"Duerst, W. B.",8,NA,D,"McMinnville, Yamhill",Male,NA,NA,NA,1937,TRUE
1937 Session,"Mahoney, J. T.",9,NA,D,"Siletz, Lincoln",Male,NA,NA,NA,1937,TRUE
1937 Session,"Thomas, Lyle D.",10,NA,R,"West Salem, Polk",Male,NA,NA,NA,1937,TRUE
1937 Session,"Rennie, A.",11,NA,R,"Corvallis, Benton",Male,NA,NA,NA,1937,TRUE
1937 Session,"Fuhrer, Walter",12,NA,R,"Salem, Marion",Male,NA,NA,NA,1937,TRUE
1937 Session,"Jones, Ronald E.",12,NA,R,"Brooks, Marion",Male,NA,NA,NA,1937,TRUE
1937 Session,"Livesley, Thomas A.",12,NA,D,"Salem, Marion",Male,NA,NA,NA,1937,TRUE
1937 Session,"Martin, Hannah",12,NA,R,"Salem, Marion",Female,NA,NA,NA,1937,TRUE
1937 Session,"Dawson, Fred",13,NA,D,"Albany, Linn",Male,NA,NA,NA,1937,TRUE
1937 Session,"Harrison, Fred E.",13,NA,D,"Brownsville, Linn",Male,NA,NA,NA,1937,TRUE
1937 Session,"Hyde, Clarence F.",14,NA,D,"Eugene, Lane",Male,NA,NA,NA,1937,TRUE
1937 Session,"Laird, Ralph P.",14,NA,D,"Creswell, Lane",Male,NA,NA,NA,1937,TRUE
1937 Session,"Waller, A. Orville",14,NA,R,"Eugene, Lane",Male,NA,NA,NA,1937,TRUE
1937 Session,"Riddle, Glenn H.",15,NA,R,"Riddle, Douglas",Male,NA,NA,NA,1937,TRUE
1937 Session,"Young, Bernard A.",15,NA,R,"Roseburg, Douglas",Male,NA,NA,NA,1937,TRUE
1937 Session,"McCloskey, J. H.",16,NA,D,"Norway, Coos",Male,NA,NA,NA,1937,TRUE
1937 Session,"Carter, Roy E.",17,NA,D,"Gold Beach, Coos, Curry",Male,NA,NA,NA,1937,TRUE
1937 Session,"Miller, W. H.",18,NA,I,"Grants Pass, Josephine",Male,NA,NA,NA,1937,TRUE
1937 Session,"McAllister, William. M.",19,NA,R,"Medford, Jackson",Male,NA,NA,NA,1937,TRUE
1937 Session,"Stephenson, Ralph O.",19,NA,D,"Medford, Jackson",Male,NA,NA,NA,1937,TRUE
1937 Session,"Munroe, (Mrs.) William",20,NA,D,"Hood River, Hood River",Female,NA,NA,NA,1937,TRUE
1937 Session,"Wilkinson, Malcom W.",21,NA,R,"The Dalles, Wasco",Male,NA,NA,NA,1937,TRUE
1937 Session,"Fatland, Ernest R.",22,NA,R,"Condon, Gilliam, Morrow, Sherman, Wheeler",Male,NA,NA,NA,1937,TRUE
1937 Session,"French, Giles",22,NA,R,"Moro, Gilliam, Sherman, Morrow, Wheeler",Male,NA,NA,NA,1937,TRUE
1937 Session,"Engdahl, Carl",23,NA,R,"Pendleton, Umatilla",Male,NA,NA,NA,1937,TRUE
1937 Session,"Erwin, R. Wayne",23,NA,D,"Pendleton, Umatilla",Male,NA,NA,NA,1937,TRUE
1937 Session,"Bull, Vernon D.",24,NA,D,"La Grande, Union",Male,NA,NA,NA,1937,TRUE
1937 Session,"Hockett, C. T.",25,NA,R,"Enterprise, Wallowa",Male,NA,NA,NA,1937,TRUE
1937 Session,"Turner, Howard W.",26,NA,R,"Madras, Crook, Jefferson",Male,NA,NA,NA,1937,TRUE
1937 Session,"Grant, A. S.",27,NA,D,"Baker, Baker",Male,NA,NA,NA,1937,TRUE
1937 Session,"Hosch, J. F.",28,NA,D,"Bend, Deschutes",Male,NA,NA,NA,1937,TRUE
1937 Session,"Jennings, C. W. E.",29,NA,D,"Valley Falls, Deschutes, Lake",Male,NA,NA,NA,1937,TRUE
1937 Session,"Kimberling, E. W.",30,NA,R,"Prairie City, Grant, Harney",Male,NA,NA,NA,1937,TRUE
1937 Session,"Staples, V. B.",31,NA,R,"Ontario, Malheur",Male,NA,NA,NA,1937,TRUE
1937 Session,"Boivin, Harry D.",32,Speaker,D,"Klamath Falls, Klamath",Male,NA,NA,NA,1937,TRUE
1937 Session,"Semon, Henry",32,NA,D,"Klamath Falls, Klamath",Male,NA,NA,NA,1937,TRUE
1937 Session,"Magruder, Grace Kent",33,NA,D,"Clatskanie, Clatsop, Columbia",Female,NA,NA,NA,1937,TRUE
1939 Session,"Ash, Clarence E.",1,NA,R,"Astoria, Clatsop",Male,46,NA,NA,1939,TRUE
1939 Session,"Perry, J. D.",2,NA,D,"Dear Island, Columbia",Male,44,NA,NA,1939,TRUE
1939 Session,"Caufield, Jack R.",3,NA,D,"Tillamook, Tillamook",Male,43,NA,NA,1939,TRUE
1939 Session,"Fisher, Earl E.",4,NA,R,"Beaverton, Washington",Male,60,NA,NA,1939,TRUE
1939 Session,"Hesse, H. T.",4,NA,R,"Hillsboro, Washington",Male,59,NA,NA,1939,TRUE
1939 Session,"Bradley, C. C.",5,NA,R,"Portland, Multnomah",Male,8,NA,NA,1939,TRUE
1939 Session,"Brady, Phil",5,NA,D,"Portland, Multnomah",Male,7,NA,NA,1939,TRUE
1939 Session,"Chapman, C. C.",5,NA,R,"Portland, Multnomah",Male,15,NA,NA,1939,TRUE
1939 Session,"Deich, Frank",5,NA,R,"Portland, Multnomah",Male,2,NA,NA,1939,TRUE
1939 Session,"Farrell, Robert S.",5,NA,R,"Portland, Multnomah",Male,10,NA,NA,1939,TRUE
1939 Session,"Hall, John H.",5,NA,R,"Portland, Multnomah",Male,9,NA,NA,1939,TRUE
1939 Session,"Hilton, Frank H.",5,NA,R,"Portland, Multnomah",Male,16,NA,NA,1939,TRUE
1939 Session,"Lonergan, Frank J.",5,NA,R,"Portland, Multnomah",Male,3,NA,NA,1939,TRUE
1939 Session,"McCourt, John B.",5,NA,R,"Portland, Multnomah",Male,26,NA,NA,1939,TRUE
1939 Session,"McKenna, Coe A.",5,NA,R,"Portland, Multnomah",Male,18,NA,NA,1939,TRUE
1939 Session,"Pier, Stanhope S.",5,NA,R,"Portland, Multnomah",Male,25,NA,NA,1939,TRUE
1939 Session,"Smith, Leo",5,NA,D,"Portland, Multnomah",Male,17,NA,NA,1939,TRUE
1939 Session,"Wells, Harvey",5,NA,R,"Portland, Multnomah",Male,1,NA,NA,1939,TRUE
1939 Session,"Hempstead, Walter E.",6,NA,R,"Portland, Clackamas, Multnomah",Male,24,NA,NA,1939,TRUE
1939 Session,"Chindgren, H. H.",7,NA,R,"Molalla, Clackamas",Male,51,NA,NA,1939,TRUE
1939 Session,"Greenwood, J. S.",7,NA,R,"Wemme, Clackamas",Male,52,NA,NA,1939,TRUE
1939 Session,"Kirkpatrick, E. W.",7,NA,D,"Milwaukie, Clackamas",Male,53,NA,NA,1939,TRUE
1939 Session,"Marsh, Eugene E.",8,NA,R,"McMinnville, Yamhill",Male,36,NA,NA,1939,TRUE
1939 Session,"Osborne, W. R.",8,NA,R,"Amity, Yamhill",Male,35,NA,NA,1939,TRUE
1939 Session,"Nash, L. D.",9,NA,R,"Nashville, Lincoln",Male,54,NA,NA,1939,TRUE
1939 Session,"Thomas, Lyle D.",10,NA,R,"West Salem, Polk",Male,5,NA,NA,1939,TRUE
1939 Session,"Rennie, A.",11,NA,R,"Corvallis, Benton",Male,27,NA,NA,1939,TRUE
1939 Session,"Duncan, George R.",12,NA,R,"Stayton, Marion",Male,48,NA,NA,1939,TRUE
1939 Session,"Fuhrer, Walter",12,NA,R,"Salem, Marion",Male,50,NA,NA,1939,TRUE
1939 Session,"Martin, Hannah",12,NA,R,"Salem, Marion",Female,49,NA,NA,1939,TRUE
1939 Session,"Steelhammer, John F.",12,NA,R,"Salem, Marion",Male,47,NA,NA,1939,TRUE
1939 Session,"Macpherson, Hector",13,NA,R,"Albany, Linn",Male,38,NA,NA,1939,TRUE
1939 Session,"Wiley, Harry R.",13,NA,R,"Albany, Linn",Male,37,NA,NA,1939,TRUE
1939 Session,"Chase, Truman A.",14,NA,R,"Eugene, Lane",Male,33,NA,NA,1939,TRUE
1939 Session,"Gibson, Angus",14,NA,R,"Junction City, Lane",Male,32,NA,NA,1939,TRUE
1939 Session,"Hill, Earl H.",14,NA,R,"Cushman, Lane",Male,34,NA,NA,1939,TRUE
1939 Session,"Canady, H. A.",15,NA,R,"Roseburg, Douglas",Male,41,NA,NA,1939,TRUE
1939 Session,"Riddle, Glenn N.",15,NA,R,"Riddle, Douglas",Male,42,NA,NA,1939,TRUE
1939 Session,"McCloskey, J. H.",16,NA,D,"Norway, Coos",Male,39,NA,NA,1939,TRUE
1939 Session,"Carter, Roy E.",17,NA,D,"Gold Beach, Coos, Curry",Male,40,NA,NA,1939,TRUE
1939 Session,"Miller, W. H.",18,NA,D,"Grants Pass, Josephine",Male,23,NA,NA,1939,TRUE
1939 Session,"McAllister, William M.",19,NA,R,"Medford, Jackson",Male,57,NA,NA,1939,TRUE
1939 Session,"Newbry, Earl T.",19,NA,R,"Ashland, Jackson",Male,56,NA,NA,1939,TRUE
1939 Session,"Munroe, Christina",20,NA,D,"Hood River, Hood River",Female,19,NA,NA,1939,TRUE
1939 Session,"Wilkinson, Malcolm W.",21,NA,R,"The Dalles, Wasco",Male,20,NA,NA,1939,TRUE
1939 Session,"Fatland, E. R.",22,Speaker,R,"Condon, Gilliam, Morrow, Sherman, Wheeler",Male,30,NA,NA,1939,TRUE
1939 Session,"French, Giles L.",22,NA,R,"Morrow, Gilliam, Morrow, Sherman, Wheeler",Male,29,NA,NA,1939,TRUE
1939 Session,"Cunha, Alfred",23,NA,R,"Echo, Umatilla",Male,21,NA,NA,1939,TRUE
1939 Session,"Engdahl, Carl",23,NA,R,"Pendleton, Umatilla",Male,22,NA,NA,1939,TRUE
1939 Session,"Bull, Vernon D.",24,NA,D,"La Grande, Union",Male,11,NA,NA,1939,TRUE
1939 Session,"Hockett, C. T.",25,NA,R,"Enterprise, Wallowa",Male,4,NA,NA,1939,TRUE
1939 Session,"Turner, Howard W.",26,NA,R,"Madras, Crook, Jefferson",Male,58,NA,NA,1939,TRUE
1939 Session,"Grant, A. S.",27,NA,D,"Baker, Baker",Male,28,NA,NA,1939,TRUE
1939 Session,"Hosch, J. F.",28,NA,I,"Bend, Deschutes",Male,12,NA,NA,1939,TRUE
1939 Session,"Kimberling, E. W.",28,NA,R,"Prairie City, Grant, Harney",Male,6,NA,NA,1939,TRUE
1939 Session,"Snyder, Burt K.",29,NA,R,"Lakeview, Deschutes, Lake",Male,55,NA,NA,1939,TRUE
1939 Session,"Staples, V. B.",31,NA,R,"Ontario, Malheur",Male,31,NA,NA,1939,TRUE
1939 Session,"Boivin, Harry D.",32,NA,D,"Klamath Falls, Klamath",Male,13,NA,NA,1939,TRUE
1939 Session,"Semon, Henry",32,NA,D,"Klamath Falls, Klamath",Male,14,NA,NA,1939,TRUE
1939 Session,"Herman, Fred W.",33,NA,R,"Rainier, Clatsop, Columbia",Male,45,NA,NA,1939,TRUE
1941 Session,"Thiel, Fred",1,NA,D,"Astoria, Clatsop",Male,46,NA,NA,1941,TRUE
1941 Session,"Perry, J. D.",2,NA,D,"Deer Island, Columbia",Male,44,NA,NA,1941,TRUE
1941 Session,"Brauti, Erling L.",3,NA,D,"Wheeler, Tillamook",Male,43,NA,Erling L. Brauti was appointed to fill vacancy of J. R. Caufield who resigned.,1941,TRUE
1941 Session,"Hesse, H. T.",4,NA,R,"Hillsboro, Washington",Male,6,NA,NA,1941,TRUE
1941 Session,"Kuratli, H. A.",4,NA,R,"Hillsboro, Washington",Male,5,NA,NA,1941,TRUE
1941 Session,"Adams, A. Hugh",5,NA,D,"Portland, Multnomah",Male,15,NA,NA,1941,TRUE
1941 Session,"Allen, E. C.",5,NA,D,"Portland, Multnomah",Male,16,NA,NA,1941,TRUE
1941 Session,"Bradley, C. C.",5,NA,R,"Portland, Multnomah",Male,8,NA,NA,1941,TRUE
1941 Session,"Brady, Phil",5,NA,D,"Portland, Multnomah",Male,7,NA,NA,1941,TRUE
1941 Session,"Erwin, Warren",5,NA,D,"Portland, Multnomah",Male,9,NA,NA,1941,TRUE
1941 Session,"Farrell, Robert S.",5,Speaker,R,"Portland, Multnomah",Male,10,NA,NA,1941,TRUE
1941 Session,"Gleason, M. James",5,NA,D,"Portland, Multnomah",Male,25,NA,NA,1941,TRUE
1941 Session,"Lonergan, Frank J.",5,NA,R,"Portland, Multnomah",Male,3,NA,NA,1941,TRUE
1941 Session,"McCourt, John B.",5,NA,R,"Portland, Multnomah",Male,26,NA,NA,1941,TRUE
1941 Session,"Neuberger, Richard L.",5,NA,D,"Portland, Multnomah",Male,17,NA,NA,1941,TRUE
1941 Session,"Pier, Stanhope S.",5,NA,R,"Portland, Multnomah",Male,2,NA,NA,1941,TRUE
1941 Session,"Smith, Leo",5,NA,D,"Portland, Multnomah",Male,18,NA,NA,1941,TRUE
1941 Session,"Wells, Harvey",5,NA,R,"Portland, Multnomah",Male,1,NA,NA,1941,TRUE
1941 Session,"Hedlund, William H.",6,NA,D,"Oswego, Clackamas, Multnomah",Male,24,NA,NA,1941,TRUE
1941 Session,"Chindgren, H. H.",7,NA,R,"Molalla, Clackamas",Male,51,NA,NA,1941,TRUE
1941 Session,"Greenwood, J. S.",7,NA,R,"Wemme, Clackamas",Male,52,NA,NA,1941,TRUE
1941 Session,"Meyers, A. W.",7,NA,R,"Milwaukie, Clackamas",Male,53,NA,NA,1941,TRUE
1941 Session,"Larkin, Wallace S.",8,NA,D,"Newberg, Yamhill",Male,36,NA,NA,1941,TRUE
1941 Session,"Marsh, Eugene E.",8,NA,R,"McMinnville, Yamhill",Male,35,NA,NA,1941,TRUE
1941 Session,"Jenkins, Ray L.",9,NA,D,"Toledo, Lincoln",Male,54,NA,NA,1941,TRUE
1941 Session,"Thomas, Lyle D.",10,NA,R,"West Salem, Polk",Male,34,NA,NA,1941,TRUE
1941 Session,"Rennie, A.",11,NA,R,"Corvallis, Benton",Male,27,NA,NA,1941,TRUE
1941 Session,"Carson, Allen G.",12,NA,R,"Salem, Marion",Male,49,NA,NA,1941,TRUE
1941 Session,"Duncan, George R.",12,NA,R,"Stayton, Marion",Male,47,NA,NA,1941,TRUE
1941 Session,"Jones, H. R.",12,NA,R,"Salem, Marion",Male,48,NA,NA,1941,TRUE
1941 Session,"Steelhammer, John F.",12,NA,R,"Salem, Marion",Male,50,NA,NA,1941,TRUE
1941 Session,"Callaway, Ned H.",13,NA,D,"Brownsville, Linn",Male,37,NA,NA,1941,TRUE
1941 Session,"Thompson, Orval N.",13,NA,D,"Albany, Linn",Male,38,NA,NA,1941,TRUE
1941 Session,"Chase, Truman A.",14,NA,R,"Eugene, Lane",Male,32,NA,NA,1941,TRUE
1941 Session,"Gibson, Angus",14,NA,R,"Junction City, Lane",Male,33,NA,NA,1941,TRUE
1941 Session,"Rodman, James A.",14,NA,R,"Eugene, Lane",Male,31,NA,NA,1941,TRUE
1941 Session,"Gile, Robert C.",15,NA,R,"Roseburg, Douglas",Male,57,NA,NA,1941,TRUE
1941 Session,"Hill, Carl C.",15,NA,R,"Days Creek, Douglas",Male,56,NA,NA,1941,TRUE
1941 Session,"Huggins, George C.",16,NA,D,"Marshfield, Coos",Male,39,NA,George C. Huggins was appointed to fill the vacancy of J. H. McCloskey who resigned because of injuries received in an auto accident.,1941,TRUE
1941 Session,"Carter, Roy E.",17,NA,D,"Gold Beach, Coos, Curry",Male,40,NA,NA,1941,TRUE
1941 Session,"Martin, Kenneth S.",18,NA,R,"Grants Pass, Josephine",Male,55,NA,NA,1941,TRUE
1941 Session,"McAllister, William M.",19,NA,R,"Medford, Jackson",Male,42,NA,NA,1941,TRUE
1941 Session,"Newbry, Earl T.",19,NA,R,"Ashland, Jackson",Male,41,NA,NA,1941,TRUE
1941 Session,"Lage, E. Riddell",20,NA,R,"Hood River, Hood River",Male,59,NA,NA,1941,TRUE
1941 Session,"Heisler, Donald E.",21,NA,R,"The Dalles, Wasco",Male,58,NA,NA,1941,TRUE
1941 Session,"French, Giles L.",22,NA,R,"Morrow, Gilliam, Morrow, Sherman, Wheeler",Male,30,NA,NA,1941,TRUE
1941 Session,"Miller, E. Harvey",22,NA,R,"Heppner, Gilliam, Morrow, Sherman, Wheeler",Male,29,NA,NA,1941,TRUE
1941 Session,"Cunha, Alfred F.",23,NA,R,"Pendleton, Umatilla",Male,21,NA,"Alfred F. Cunha was appointed on February 4, 1941 to fill the vacancy of O. L. Babcock who passed away during Session.",1941,TRUE
1941 Session,"Engdahl, Carl",23,NA,R,"Pendleton, Umatilla",Male,22,NA,NA,1941,TRUE
1941 Session,"Bull, Vernon D.",24,NA,D,"LaGrande, Union",Male,11,NA,NA,1941,TRUE
1941 Session,"Hockett, C. T.",25,NA,R,"Enterprise, Wallowa",Male,4,NA,NA,1941,TRUE
1941 Session,"Hosch, J. F.",26,NA,D,"Bend, Deschutes",Male,12,NA,NA,1941,TRUE
1941 Session,"Morse, William B.",26,NA,R,"Prineville, Crook, Jefferson",Male,23,NA,NA,1941,TRUE
1941 Session,"Frisbie, R. C.",27,NA,R,"Baker, Baker",Male,60,NA,NA,1941,TRUE
1941 Session,"Snyder, Burt K.",29,NA,R,"Lakeview, Deschutes, Lane",Male,28,NA,NA,1941,TRUE
1941 Session,"Kimberling, E. W.",30,NA,R,"Prairie City, Grant, Harney",Male,20,NA,NA,1941,TRUE
1941 Session,"Staples, V. B.",31,NA,R,"Ontario, Malheur",Male,19,NA,NA,1941,TRUE
1941 Session,"Boivin, Harry D.",32,NA,D,"Klamath Falls, Klamath",Male,13,NA,NA,1941,TRUE
1941 Session,"Semon, Henry",32,NA,D,"Klamath Falls, Klamath",Male,14,NA,NA,1941,TRUE
1941 Session,"Wilson, Manley J.",33,NA,D,"Wauna, Clatsop, Columbia",Male,45,NA,NA,1941,TRUE
1943 Session,"Hellberg, Fred A.",1,NA,R,"Astoria, Clatsop",Male,46,NA,NA,1943,TRUE
1943 Session,"Perry, J. D.",2,NA,D,"St. Helens, Columbia",Male,43,NA,NA,1943,TRUE
1943 Session,"Ellis, Anna M.",3,NA,R,"Garibaldi, Tillamook",Female,45,NA,NA,1943,TRUE
1943 Session,"Hesse, H. T.",4,NA,R,"Hillsboro, Washington",Male,29,NA,NA,1943,TRUE
1943 Session,"Kuratli, H. A.",4,NA,R,"Hillsboro, Washington",Male,28,NA,NA,1943,TRUE
1943 Session,"Bennett, Robert A.",5,NA,R,"Portland, Multnomah",Male,25,NA,NA,1943,TRUE
1943 Session,"Brady, Phil",5,NA,D,"Portland, Multnomah",Male,7,NA,NA,1943,TRUE
1943 Session,"Dammasch, F. H.",5,NA,R,"Portland, Multnomah",Male,26,NA,NA,1943,TRUE
1943 Session,"Deich, Frank",5,NA,R,"Portland, Multnomah",Male,10,NA,NA,1943,TRUE
1943 Session,"Dickson, John",5,NA,R,"Portland, Multnomah",Male,8,NA,NA,1943,TRUE
1943 Session,"Duniway, Robert E.",5,NA,R,"Portland, Multnomah",Male,17,NA,NA,1943,TRUE
1943 Session,"Gearin, Walter J.",5,NA,R,"Portland, Multnomah",Male,15,NA,NA,1943,TRUE
1943 Session,"Hall, John H.",5,NA,R,"Portland, Multnomah",Male,3,NA,NA,1943,TRUE
1943 Session,"Harvey, Joseph E.",5,NA,R,"Portland, Multnomah",Male,16,NA,NA,1943,TRUE
1943 Session,"Pearson, Walter J.",5,NA,D,"Portland, Multnomah",Male,9,NA,NA,1943,TRUE
1943 Session,"Pier, Stanhope S.",5,NA,R,"Portland, Multnomah",Male,2,NA,NA,1943,TRUE
1943 Session,"Smith, Leo",5,NA,D,"Portland, Multnomah",Male,18,NA,NA,1943,TRUE
1943 Session,"Wells, Harvey",5,NA,R,"Portland, Multnomah",Male,1,NA,NA,1943,TRUE
1943 Session,"Bryson, Dean",6,NA,R,"Portland, Multnomah",Male,24,NA,NA,1943,TRUE
1943 Session,"Chindgren, H. H.",7,NA,R,"Molalla, Clackamas",Male,51,NA,NA,1943,TRUE
1943 Session,"Greenwood, J. S.",7,NA,R,"Wemme, Clackamas",Male,44,NA,NA,1943,TRUE
1943 Session,"Meyers, A. W.",7,NA,R,"Milwaukie, Clackamas",Male,53,NA,NA,1943,TRUE
1943 Session,"Francis, Carl H.",8,NA,R,"Dayton, Yamhill",Male,36,NA,NA,1943,TRUE
1943 Session,"Marsh, Eugene E.",8,NA,R,"McMinnville, Yamhill",Male,35,NA,NA,1943,TRUE
1943 Session,"Wilson, Joe",9,NA,R,"Newport, Lincoln",Male,54,NA,NA,1943,TRUE
1943 Session,"Finseth, Leif S.",10,NA,R,"Dallas, Polk",Male,37,NA,NA,1943,TRUE
1943 Session,"Rennie, A.",11,NA,R,"Corvallis, Benton",Male,27,NA,NA,1943,TRUE
1943 Session,"Chadwick, W. W.",12,NA,R,"Salem, Marion",Male,47,NA,NA,1943,TRUE
1943 Session,"Jones, H. R.",12,NA,R,"Salem, Marion",Male,48,NA,NA,1943,TRUE
1943 Session,"Ramage, L. M.",12,NA,R,"Salem, Marion",Male,49,NA,NA,1943,TRUE
1943 Session,"Steelhammer, John F.",12,NA,R,"Salem, Marion",Male,50,NA,NA,1943,TRUE
1943 Session,"Callaway, Ned H.",13,NA,D,"Brownsville, Linn",Male,31,NA,NA,1943,TRUE
1943 Session,"Landon, Max M.",13,NA,R,"Sweet Home, Linn",Male,23,NA,NA,1943,TRUE
1943 Session,"Chase, Truman A.",14,NA,R,"Eugene, Lane",Male,32,NA,NA,1943,TRUE
1943 Session,"Hill, Earl H.",14,NA,R,"Cushman, Lane",Male,34,NA,NA,1943,TRUE
1943 Session,"Snellstrom, John R.",14,NA,R,"Eugene, Lane",Male,33,NA,NA,1943,TRUE
1943 Session,"Gile, Robert C.",15,NA,R,"Roseburg, Douglas",Male,57,NA,NA,1943,TRUE
1943 Session,"Hill, Carl C.",15,NA,R,"Days Creek, Douglas",Male,56,NA,NA,1943,TRUE
1943 Session,"Moore, Ralph T.",16,NA,R,"Bandon, Coos",Male,39,NA,NA,1943,TRUE
1943 Session,"Cutlip, Stella A.",17,NA,R,"North Bend, Coos, Curry",Female,40,NA,NA,1943,TRUE
1943 Session,"Martin, Kenneth S.",18,NA,R,"Grants Pass, Josephine",Male,55,NA,NA,1943,TRUE
1943 Session,"Homes, Fred C.",19,NA,R,"Ashland, Jackson",Male,5,NA,"Fred C. Home served from January 11 to February 4 inclusive as Pro Tempore. Frank J. Van Dyke who was discharged from the Army, and was appointed on February 5, 1943 to fill the vacancy.",1943,TRUE
1943 Session,"McAllister, William M.",19,Speaker,R,"Medford, Jackson",Male,6,NA,NA,1943,TRUE
1943 Session,"Van Dyke, Frank J.",19,NA,R,"Ashland, Jackson",Male,5,NA,"Frank J. Van Dyke who was discharged from the Army, was appointed on February 5, 1943 to fill the vacancy of Fred C. Home who served from January 11 to February 4 inclusive as Pro Tempore.",1943,TRUE
1943 Session,"Lage, E. Riddell",20,NA,R,"Hood River, Hood River",Male,41,NA,NA,1943,TRUE
1943 Session,"Heisler, Donald E.",21,NA,R,"The Dalles, Wasco",Male,42,NA,NA,1943,TRUE
1943 Session,"French, Giles L.",22,NA,R,"Moro, Gilliam, Morrow, Sherman, Wheeler",Male,30,NA,NA,1943,TRUE
1943 Session,"Peterson, Henry E.",22,NA,R,"Ione, Gilliam, Morrow, Sherman, Wheeler",Male,38,NA,NA,1943,TRUE
1943 Session,"Engdahl, Carl",23,NA,R,"Pendleton, Umatilla",Male,22,NA,NA,1943,TRUE
1943 Session,"Lieuallen, C. L.",23,NA,R,"Pendleton, Umatilla",Male,21,NA,NA,1943,TRUE
1943 Session,"Bull, Vernon D.",24,NA,D,"La Grande, Union",Male,11,NA,NA,1943,TRUE
1943 Session,"Himelwright, Fred",25,NA,R,"Joseph, Wallowa",Male,59,NA,NA,1943,TRUE
1943 Session,"Turner, Howard W.",26,NA,R,"Madras, Crook, Jefferson",Male,58,NA,NA,1943,TRUE
1943 Session,"Frisbie, R. C.",27,NA,R,"Baker, Baker",Male,12,NA,NA,1943,TRUE
1943 Session,"Niskanen, William",28,NA,R,"Bend, Deschutes",Male,60,NA,NA,1943,TRUE
1943 Session,"Snyder, Burt K.",29,NA,R,"Lakeview, Deschutes, Lake",Male,4,NA,NA,1943,TRUE
1943 Session,"Kimberling, E. W.",30,NA,R,"Prairie City, Grant, Harney",Male,20,NA,NA,1943,TRUE
1943 Session,"Staples, V. B.",31,NA,R,"Ontario, Malheur",Male,19,NA,NA,1943,TRUE
1943 Session,"Craver, Louis H.",32,NA,D,"Klamath Falls, Klamath",Male,13,NA,NA,1943,TRUE
1943 Session,"Semon, Henry",32,NA,D,"Klamath Falls, Klamath",Male,14,NA,NA,1943,TRUE
1943 Session,"Wilson, Manley J.",33,NA,D,"Wauna, Clatsop, Columbia",Male,52,NA,NA,1943,TRUE
1945 Session,"Hellberg, Fred A.",1,NA,R,"Astoria, Clatsop",Male,46,NA,NA,1945,TRUE
1945 Session,"Condit, E. H.",2,NA,R,"Clatskanie, Columbia",Male,60,NA,NA,1945,TRUE
1945 Session,"Ellis, Anna M.",3,NA,R,"Garibaldi, Tillamook",Female,45,NA,NA,1945,TRUE
1945 Session,"Hesse, H. T.",4,NA,R,"Hillsboro, Washington",Male,26,NA,NA,1945,TRUE
1945 Session,"Johnson, J. O.",4,NA,R,"Portland, Washington",Male,25,NA,NA,1945,TRUE
1945 Session,"Allen, E. C.",5,NA,D,"Portland, Multnomah",Male,23,NA,NA,1945,TRUE
1945 Session,"Barry, Alex G.",5,NA,R,"Portland, Multnomah",Male,9,NA,NA,1945,TRUE
1945 Session,"Bennett, Robert A.",5,NA,R,"Portland, Multnomah",Male,10,NA,NA,1945,TRUE
1945 Session,"Brady, Phil",5,NA,D,"Portland, Multnomah",Male,7,NA,NA,1945,TRUE
1945 Session,"Dickson, John",5,NA,R,"Portland, Multnomah",Male,8,NA,NA,1945,TRUE
1945 Session,"Duniway, Robert E.",5,NA,R,"Portland, Multnomah",Male,18,NA,NA,1945,TRUE
1945 Session,"Erwin, Warren",5,NA,D,"Portland, Multnomah",Male,15,NA,NA,1945,TRUE
1945 Session,"Gleason, M. James",5,NA,D,"Portland, Multnomah",Male,24,NA,NA,1945,TRUE
